;;;;;;;
Оценка склада (в розничных ценах) ;;;;;;;
;;;;;;;
Параметры:;;Дата отчета: 13.02.2026 0:00:00;;;;;
;;Вид цены: ;;;;;
;;;;;;;
Склад;;;;;Остаток на складе;Себестоимость;Стоимость ( в розничных ценах)
Номенклатура, Ед. изм.;;;;;;;
;;;;
Выжимка цепи, с красной ручкой, усил.690-48, шт;;;;;2,000;;860,00
Выжимка цепи, Тайвань, шт;;;;;2,000;;1 080,00
Вынос руля , алюм., для безрезьб.вилки 1-1/8 , под руль 25,4мм, L:80мм  , ,черный (3534), шт;;;;;1,000;;280,00
Вынос руля , алюм., для безрезьб.вилки 1-1/8 , под руль 25,4мм, L:90мм  , угол 7°,черный, шт;;;;;1,000;;850,00
"Вынос руля , алюм., для безрезьб.вилки 1-1/8"" 1-1/8"", под руль 31,8мм, L:100мм , угол 3°,черный, шт";;;;;1,000;;900,00
"Вынос руля , алюм., для резьб.вилки 1"", под руль 25,4мм ; H:180 мм, L:90 мм , регул.,черный, шт";;;;;1,000;;1 640,00
Вынос руля 3162638-8 , 300 мм.,хром, шт;;;;;1,000;80,00;370,00
Вынос руля BMX -20, шт;;;;;1,000;;650,00
"Вынос руля DTS-531 для безрезьб. рул. колонки 1-1/8"" х 50мм х 22,2мм, алюм. чёрн. алюм/чёрн., шт";;;;;1,000;;1 190,00
Вынос седла .28,6*400мм  (VN-7556), шт;;;;;1,000;;270,00
"Вынос седла алюмин.""KMS""черный с замком 350 мм. 25,4 мм. с разм.сеткой, шт";;;;;2,000;;1 800,00
"Вынос седла алюмин.""KMS""черный с замком 350 мм. 28,6 мм. с разм.сеткой, шт";;;;;1,000;180,00;970,00
Габарит USB, ПОЛИЦИЯ, 15 люменов. (0306), шт;;;;;1,000;41,00;590,00
Габарит задний, сверхяркий 974-58  (VM-FR-142), шт;;;;;2,000;;660,00
Газ для портативных приборов 220мг, шт;;;;;15,000;675,00;1 500,00
Гайка TOKEN стопорная д/кассеты, Alu, 11sp, Black, шт;;;;;3,000;;1 050,00
Гайка болта выноса руля (под конус) ZVX112, шт;;;;;7,000;;210,00
Гайка втулки COSTER.3052655-05, шт;;;;;2,000;;30,00
Гайка задней/передней оси М 9, шт;;;;;8,000;;240,00
"Гайка передней оси ""Русский стандарт"" с пыльником, шт";;;;;4,000;;80,00
Гамак / ZJ-70313/ (03016), шт;;;;;1,000;;2 680,00
Гамак /HS-3876/ сетка (03017), шт;;;;;1,000;1 490,00;750,00
Гантели  неопреновые  1кг (02811), шт;;;;;2,000;;1 700,00
Гантели венил. 2* 1,5кг  06705      , шт;;;;;2,000;;2 580,00
Гантели виниловые(пластиковые) 1 кг*2  (00392Д), шт;;;;;1,000;;400,00
Гантели наборн. чёрн.по 10 кг(пара)  (00099), шт;;;;;1,000;2 632,00;7 300,00
Гантели наборн.хром 10 кг (пара) (02674), шт;;;;;1,000;3 112,00;7 890,00
Гантели наборн.чёрн  2* 5.0кг   (02163), шт;;;;;1,000;;4 190,00
Гантели наборные  2*7,5кг черн. (02951), шт;;;;;1,000;;6 700,00
Гантели наборные обрезиненные 10кг пара (00024), шт;;;;;1,000;3 290,00;7 480,00
Гантели наборные пласт. 2* 5 кг (07485) 00942, шт;;;;;1,000;1 760,00;2 190,00
Гантели наборные хром.2*15кг (02560), шт;;;;;1,000;;11 750,00
Гантели наборные хромир.2*5 кг 02952 , шт;;;;;1,000;;4 950,00
Гантели неопрен.2* 5кг (03891), шт;;;;;2,000;;6 500,00
Гантели неопрен(Torres)  2*2,0кг (02553), шт;;;;;1,000;584,00;1 650,00
Гантели неопренов. 2кг (02813), шт;;;;;1,000;608,00;1 550,00
Гантели неопреновые   2* 0,5кг  02810, шт;;;;;1,000;;530,00
Гантели неопреновые   2* 3,0кг (02814), шт;;;;;3,000;4 272,00;7 500,00
Гантели неопреновые   2* 4,0кг  (03890), шт;;;;;1,000;;3 150,00
Гантели обливные  2*4 lb (1840гр.)  (01678), шт;;;;;1,000;;1 650,00
Гантели обливные  2*6 lb  (2780гр.) (01679), шт;;;;;2,000;;3 700,00
Гантели обливные  2*8 lb (3630 гр.) (00926), шт;;;;;3,000;;5 940,00
Гантели пластик  1кг*2(Престиж) 07206 , шт;;;;;1,000;;390,00
Гантели пластик 1,5кг*2шт. (01378), шт;;;;;1,000;;800,00
Гель-заплатка Reaktor (армиров,особопрочн для крупн.и сложн.повреждений), шт;;;;;2,000;;640,00
Гетры SG-7 (05408), шт;;;;;1,000;128,00;200,00
Гетры ф.б Ingame (детские.) (00521), шт;;;;;1,000;;300,00
Гетры футбол.полиэстер Cliff  37-40 (06031), шт;;;;;2,000;152,00;380,00
Гетры футбольные Ingame FBk-011 детские, черный, шт;;;;;1,000;;290,00
Гетры футбольные Ingame усиленные детские  1/12 GETingam, шт;;;;;1,000;144,00;280,00
Гетры футбольные Sprinter 9001  р.38-39 , шт;;;;;3,000;;540,00
Гетры футбольные Sprinter 9002  р.40-43 , шт;;;;;15,000;;2 700,00
Гирлянда 30 ламп больш.шарики , шт;;;;;1,000;116,20;450,00
Гирлянда ветки   32 (1003967), шт;;;;;1,000;70,00;3 990,00
Гирлянда диодная метал Кубик,Звезда,Ёлочка, шт;;;;;1,000;250,00;460,00
Гирлянда Пчела, шт;;;;;1,000;90,00;300,00
Гиря   8кг чугун + венил.покр. (00057), шт;;;;;2,000;;6 580,00
Гиря  8 кг(пластик)  06069      , шт;;;;;1,000;;1 860,00
Гиря 16 кг чугун(Китай)  07465 , шт;;;;;1,000;;6 800,00
Гиря 24кг чугун(00941), шт;;;;;1,000;2 064,00;8 200,00
Гиря виниловая ESPADO 12 кг, синяя ES3220, шт;;;;;1,000;;4 500,00
Гиря виниловая ESPADO 4 кг, синяя  ES3220, шт;;;;;1,000;;2 100,00
Гном 23*17*64 см  Холидей ДЕКОР 000017  (1003755), шт;;;;;1,000;45,00;2 400,00
Гном 28*20*80 см BH229337B-31.5 Холидей ДЕКОР ФА-000018 (1003557), шт;;;;;2,000;;6 200,00
Головная повязка CLIFF  (03345), шт;;;;;2,000;;240,00
Городки деревянные (04651), шт;;;;;1,000;;780,00
Городки деревянные /470/ В комплект входит: 2 биты, 5 городков. (03852), шт;;;;;1,000;;400,00
Грамота в ассортименте, шт;;;;;13,000;63,70;260,00
Граната метат.учебн , шт;;;;;26,000;;4 420,00
Грипсы 125 мм комплект, рисунок елка, цвета АССОРТИ 4200, шт;;;;;3,000;;360,00
Грипсы 3172661 , Резина, 130/90 мм., Grey, шт;;;;;1,000;;200,00
Грипсы BMX, Самокат, 145 мм, хорошее качество,  690-408, шт;;;;;1,000;;270,00
Грипсы TRIX, для детских велосипедов, резиновые, 95мм, черно-, шт;;;;;1,000;;190,00
Грипсы TRIX, для детских велосипедов, резиновые, 95мм, черно-синие, шт;;;;;1,000;;200,00
Грипсы TRIX, для ревошифтов и детских велосипедов, резиновые, 92мм,  2-х компонентные, черные, шт;;;;;2,000;212,00;360,00
Грипсы TRIX, резиновые, 125 мм, 2-х компон.,черные, шт;;;;;2,000;;580,00
Грипсы TRIX, резиновые, 130мм, 2-х компонентные, алюм. фикс. на руль черные - 4шт., серо-черные, шт;;;;;1,000;;990,00
Грипсы TRIX, резиновые, с рогами,150 мм, 2-х компон.,фикс. на руле,с заглушк.,эргоном.,черно-се(100), шт;;;;;1,000;;1 190,00
Гриф d 25mm  36см гантельный,(хром),(07712)  10991Д, шт;;;;;1,000;380,00;920,00
Гриф d 25mm  пластиковый, 36см  (02828), шт;;;;;2,000;;500,00
Гриф гантельный d 25mm 40см(хром) (02829) 07846 (00564Д), шт;;;;;2,000;632,00;2 600,00
Гриф для штанги  d=25 мм 1.2 м   (00927), шт;;;;;2,000;1 867,50;4 700,00
Гриф для штанги гнутый (03329), шт;;;;;1,000;1 100,75;1 650,00
Груз 10гр., шт;;;;;24,000;60,00;360,00
Груз 16гр., шт;;;;;13,000;;260,00
Груз 20гр (капля), шт;;;;;6,000;2 202,00;180,00
Груз 6 гр., шт;;;;;45,000;;675,00
Груз 8 гр., шт;;;;;38,000;;570,00
Груз капля (1-5гр), шт;;;;;343,000;;2 401,00
Груз капля 52гр., шт;;;;;14,000;;560,00
Груз капля поплавочная с кембриком 5гр (1э), шт;;;;;49,000;;1 715,00
Груз капля поплавочная с кембриком 6гр (1э), шт;;;;;2,000;;30,00
Груз с вертлюжком  28гр., шт;;;;;11,000;;330,00
Груз с вертлюжком  32гр., шт;;;;;1,000;;25,00
Груз скользящий 48гр., шт;;;;;2,000;;60,00
Груз скользящий 50гр., шт;;;;;11,000;;440,00
Груз скользящий 70гр., шт;;;;;9,000;144,00;315,00
Груз скользящий 90гр., шт;;;;;8,000;176,00;480,00
Груз скользящий рыбка100гр, шт;;;;;5,000;130,00;300,00
Груз скользящий рыбка130гр., шт;;;;;10,000;;700,00
"Губка для обуви""Дивидик"",бесцветная, шт";;;;;11,000;;770,00
"Губка для обуви""Дивидик"",чёрный, шт";;;;;2,000;;140,00
Гусеница на батарейках 01-1204Z176, шт;;;;;3,000;;
Дартс  на липучке KG014C45, шт;;;;;1,000;;1 940,00
"Дартс 12"" (01883), шт";;;;;2,000;470,90;1 040,00
"Дартс 15"" ( 02532), шт";;;;;2,000;430,00;1 440,00
"Дартс 17""  в коробке (07693), шт";;;;;2,000;;1 700,00
"Дартс 18"" Россия  (01446), шт";;;;;1,000;576,85;780,00
"Дартс магнитный   12"" /BL1016 /   02134      , шт";;;;;1,000;336,00;820,00
"Дартс магнитный   15"" /BL1018/   02135      , шт";;;;;1,000;;1 020,00
"Дартс прессован.бумага  17""+ 6 дротиков(00581Д), шт";;;;;1,000;428,28;1 150,00
Дед Мороз акриловый на батарейках (светящ.), шт;;;;;8,000;;960,00
"Дезинфицирующее средство ""Aguaieon"" медлен. стаб хлор комплексн.действия табл.(20гр.) DKM1.5T, шт";;;;;41,000;;820,00
Декоративное украшение глиттер сапожок с еловой веточкой 13 см серебряный 1 шт.WL9207-29, шт;;;;;1,000;;130,00
Декорация  свеча  в корзине (батар.) Мат, шт;;;;;2,000;;1 900,00
Декорация  свечи набор из 3шт  (батар.) Мат, шт;;;;;1,000;;590,00
Декорация подсвечник фонарь  (батар.) Мат, шт;;;;;2,000;;1 200,00
Деревян.ёлочн игрушка с подсвет. YT-11,12,19 (альт), шт;;;;;14,000;;1 960,00
Деревян.ёлочн игрушка с подсвет.Домик YT-16-15 (альт), шт;;;;;1,000;71,00;180,00
Держатель вело 358 M4 (Р), шт;;;;;1,000;;280,00
Держатель велосипедного фонаря Gaciron, Bicycle light holder, H07P, шт;;;;;1,000;;340,00
Держатель для бутылочки, алюминий, на раму, цвета ассорти S33-1413, шт;;;;;7,000;;2 310,00
Держатель для телефона на руль (пласт) автолифт, шт;;;;;1,000;;270,00
Держатель для телефона на руль всепогодный (L), шт;;;;;1,000;;430,00
Держатель заднего переключателя №001 (Петух), шт;;;;;1,000;;220,00
Держатель заднего переключателя №004 (Петух), шт;;;;;2,000;;740,00
Держатель заднего переключателя №008 (Петух), шт;;;;;1,000;;850,00
Держатель заднего переключателя №172 Y (Петух), шт;;;;;1,000;;680,00
Держатель заднего переключателя, TOOPRE, универсальный, шт;;;;;1,000;;590,00
"Держатель фляги TRIX (Материал:алюминий;Цвет:белый/черный) на блистере, шт";;;;;2,000;;750,00
Держатель фляги TRIX, крепление на раму, пластиковый, , шт;;;;;3,000;;810,00
Джиголовка в ассортименте 8,9.10,12 гр, шт;;;;;40,000;600,00;1 600,00
Диплом РФ зеленый, шт;;;;;2,000;;40,00
Диплом РФ красный, шт;;;;;4,000;;80,00
Диск     d 26 * 2.5кг обрезин.(02809), шт;;;;;4,000;;3 920,00
Диск  хром 5.0 кг (02178), шт;;;;;4,000;;8 600,00
Диск  хром.15,0кг  (04391), шт;;;;;2,000;;9 600,00
Диск /MB ATLET/ d26* 1,25 кг обрезин.(00503), шт;;;;;1,000;296,00;970,00
Диск d26*2.5 кг обрезин. Titan (00043), шт;;;;;2,000;;1 780,00
Диск для штанги d=26мм 10кг обрезинен.(02805), шт;;;;;2,000;2 307,40;7 200,00
Диск для штанги обрезин.  d 26 5кг (02804), шт;;;;;6,000;4 152,00;10 800,00
Диск здоровья металлический FA-203 (03039), шт;;;;;4,000;944,00;3 920,00
"Диск обрез.чер.d26 mm 1,25 кг.ZSO ""Classic"" 00601, шт";;;;;4,000;;3 280,00
Диск тормозной 140 мм, с резьбовым адаптером для втулки, шт;;;;;2,000;;600,00
Диск тормозной 160 мм, TOOPRE,  под втулку, 6 отв. -71, шт;;;;;1,000;;770,00
Диск тормозной 160 мм, с резьбовым адаптером для втулки, шт;;;;;2,000;;780,00
Диск тормозной 160 мм, серебристый под втулку, 6 отверстий, шт;;;;;2,000;;500,00
Дождевик детский, шт;;;;;1,000;20,00;30,00
Дождик серебрян.(Украина) 005, шт;;;;;9,000;;90,00
Домино /4010F/   00145  , шт;;;;;3,000;450,00;1 320,00
Домино в дер.коробке (ИК), шт;;;;;4,000;432,00;2 080,00
Домино в жестяной коробке (ИК), шт;;;;;1,000;190,00;700,00
Домино в чехле  (м) 4007, шт;;;;;3,000;450,00;990,00
Домино в чехле  /5008/ (00154), шт;;;;;4,000;;1 920,00
Домино в чехле  /5010С-D/  (00153), шт;;;;;1,000;;660,00
Домино в чехле 4006 (05589), шт;;;;;1,000;82,50;270,00
Домино подарочное (лак), шт;;;;;2,000;752,00;2 340,00
Дорожка рыболовная , шт;;;;;3,000;120,00;240,00
Доска для плавания/01-40/390х280х23мм с ручками  03256, шт;;;;;1,000;;400,00
Доска для шахмат дер.гросм.(орлов)  07388, шт;;;;;1,000;;1 040,00
Доска для шахмат плотн.картон/Q033/ бол.  05590, шт;;;;;5,000;;900,00
Доска для шахмат плотн.картон/Q220/ бол.(05159), шт;;;;;5,000;;900,00
Доска для шахматн. ламиниров. картон 29.5х30 (02-04) 03579, шт;;;;;4,000;239,04;120,00
Доска для шахматн.плотный картон 28.5х28.5 (Q029) 05160 (00648 Д), шт;;;;;5,000;255,00;1 100,00
Доска магнитная с буквами 400980, шт;;;;;1,000;;
Дротики  3 шт /YM-1029/   06246, шт;;;;;3,000;;360,00
Дротики 16г. на блистере 6 шт/6008/    (00649), шт;;;;;4,000;;680,00
Дротики 18гр. 3шт.на блистере  LA-7118 (01482), шт;;;;;2,000;117,30;360,00
Дротики 18гр.в футляре BL-3218    (01417), шт;;;;;1,000;102,40;300,00
Дротики 20гр. в футляре BL-3200В (03411), шт;;;;;1,000;219,95;540,00
Дротики 21г. BRASS в футляре 3 шт /3300/ (01447), шт;;;;;1,000;;850,00
Дротики 24гр на блистере (5шт)  01450, шт;;;;;4,000;380,80;1 160,00
ДСК Трансфор.3-5, шт;;;;;1,000;;10 360,00
ДСК-2, шт;;;;;1,000;;
Дудка болельщика раздвижная (00691Д), шт;;;;;1,000;88,00;400,00
Единорожка с аксессуарами в капсуле, шт;;;;;1,000;105,00;170,00
Ёлка искуств. DS-28 (альт), шт;;;;;3,000;;9 450,00
Ёлка ПВХ 60, шт;;;;;2,000;144,00;2 100,00
